北海道,だて歴史の杜,伊達市,http://www.hokkaido-michinoeki.jp/michinoeki/2253/
北海道,あさひかわ,旭川市,http://www.hokkaido-michinoeki.jp/michinoeki/2272/
北海道,自然体感しむかっぷ,勇払郡占冠村,http://www.hokkaido-michinoeki.jp/michinoeki/2298/
北海道,にしおこっぺ花夢,紋別郡西興部村,http://www.hokkaido-michinoeki.jp/michinoeki/2325/
北海道,オーロラタウン９３りくべつ,足寄郡陸別町,http://www.hokkaido-michinoeki.jp/michinoeki/2355/
北海道,はなやか（葉菜野花）小清水,斜里郡小清水町,http://www.hokkaido-michinoeki.jp/michinoeki/2375/
北海道,ライスランドふかがわ,深川市,http://www.hokkaido-michinoeki.jp/michinoeki/2390/
北海道,なかがわ,中川郡中川町,http://www.hokkaido-michinoeki.jp/michinoeki/2424/
北海道,２３０ルスツ,虻田郡留寿都村,http://www.hokkaido-michinoeki.jp/michinoeki/2442/
北海道,てしお,天塩郡天塩町,http://www.hokkaido-michinoeki.jp/michinoeki/2467/
北海道,コスモール大樹,広尾郡大樹町,http://www.hokkaido-michinoeki.jp/michinoeki/2483/
北海道,ぐるっとパノラマ美幌峠,網走郡美幌町,http://www.hokkaido-michinoeki.jp/michinoeki/2502/
北海道,らんこし・ふるさとの丘,磯谷郡蘭越町,http://www.hokkaido-michinoeki.jp/michinoeki/2519/
北海道,とようら,虻田郡豊浦町,http://www.hokkaido-michinoeki.jp/michinoeki/2533/
北海道,メルヘンの丘めまんべつ,網走郡大空町,http://www.hokkaido-michinoeki.jp/michinoeki/2548/
北海道,むかわ四季の館,勇払郡むかわ町,http://www.hokkaido-michinoeki.jp/michinoeki/2569/
北海道,あいおい,網走郡津別町,http://www.hokkaido-michinoeki.jp/michinoeki/2585/
北海道,しかおい,河東郡鹿追町,http://www.hokkaido-michinoeki.jp/michinoeki/2605/
北海道,しらたき,紋別郡遠軽町,http://www.hokkaido-michinoeki.jp/michinoeki/2623/
北海道,あしょろ銀河ホール２１,足寄郡足寄町,http://www.hokkaido-michinoeki.jp/michinoeki/2639/
北海道,サーモンパーク千歳,千歳市,http://www.hokkaido-michinoeki.jp/michinoeki/2654/
北海道,ひがしかわ「道草館」,上川郡東川町,http://www.hokkaido-michinoeki.jp/michinoeki/2668/
北海道,花ロードえにわ,恵庭市,http://www.hokkaido-michinoeki.jp/michinoeki/2684/
北海道,シェルプラザ・港,磯谷郡蘭越町,http://www.hokkaido-michinoeki.jp/michinoeki/2702/
北海道,真狩フラワーセンター,虻田郡真狩村,http://www.hokkaido-michinoeki.jp/michinoeki/2715/
北海道,鐘のなるまち・ちっぷべつ,雨竜郡秩父別町,http://www.hokkaido-michinoeki.jp/michinoeki/2732/
北海道,あぷた,虻田郡洞爺湖町,http://www.hokkaido-michinoeki.jp/michinoeki/2751/
北海道,うりまく,河東郡鹿追町,http://www.hokkaido-michinoeki.jp/michinoeki/2766/
北海道,絵本の里けんぶち,上川郡剣淵町,http://www.hokkaido-michinoeki.jp/michinoeki/2782/
北海道,風Ｗとままえ,苫前郡苫前町,http://www.hokkaido-michinoeki.jp/michinoeki/2805/
北海道,しほろ温泉,河東郡士幌町,http://www.hokkaido-michinoeki.jp/michinoeki/2824/
北海道,名水の郷きょうごく,虻田郡京極町,http://www.hokkaido-michinoeki.jp/michinoeki/2841/
北海道,びえい「丘のくら」,上川郡美瑛町,http://www.hokkaido-michinoeki.jp/michinoeki/2854/
北海道,☆ロマン街道しょさんべつ,苫前郡初山別村,http://www.hokkaido-michinoeki.jp/michinoeki/2870/
北海道,うとろ・シリエトク,斜里郡斜里町,http://www.hokkaido-michinoeki.jp/michinoeki/2884/
北海道,しゃり,斜里郡斜里町,http://www.hokkaido-michinoeki.jp/michinoeki/2905/
北海道,パパスランドさっつる,斜里郡清里町,http://www.hokkaido-michinoeki.jp/michinoeki/2920/
北海道,もち米の里☆なよろ,名寄市,http://www.hokkaido-michinoeki.jp/michinoeki/2939/
北海道,みなとま～れ寿都,寿都郡寿都町,http://www.hokkaido-michinoeki.jp/michinoeki/2959/
北海道,とうや湖,虻田郡洞爺湖町,http://www.hokkaido-michinoeki.jp/michinoeki/2974/
北海道,流氷街道網走,網走市,http://www.hokkaido-michinoeki.jp/michinoeki/2986/
北海道,北前船 松前,松前郡松前町,http://www.hokkaido-michinoeki.jp/michinoeki/3007/
北海道,ステラ★ほんべつ,中川郡本別町,http://www.hokkaido-michinoeki.jp/michinoeki/3021/
北海道,ウトナイ湖,苫小牧市,http://www.hokkaido-michinoeki.jp/michinoeki/3038/
北海道,うらほろ,十勝郡浦幌町,http://www.hokkaido-michinoeki.jp/michinoeki/3057/
北海道,しんしのつ,石狩郡新篠津村,http://www.hokkaido-michinoeki.jp/michinoeki/3070/
北海道,夕張メロード,夕張市,http://www.hokkaido-michinoeki.jp/michinoeki/3083/
北海道,おだいとう,野付郡別海町,http://www.hokkaido-michinoeki.jp/michinoeki/3099/
北海道,縄文ロマン　南かやべ,函館市,http://www.hokkaido-michinoeki.jp/michinoeki/3114/
北海道,わっかない,稚内市,http://www.hokkaido-michinoeki.jp/michinoeki/3126/
北海道,あかいがわ,余市郡赤井川村,http://www.hokkaido-michinoeki.jp/michinoeki/3143/
北海道,みそぎの郷　きこない,上磯郡木古内町,http://www.hokkaido-michinoeki.jp/michinoeki/3158/
北海道,しかべ間歇泉公園,茅部郡鹿部町,http://www.hokkaido-michinoeki.jp/michinoeki/3174/
北海道,ノンキーランド　ひがしもこと,網走郡大空町,http://www.hokkaido-michinoeki.jp/michinoeki/13538/
北海道,北欧の風　道の駅とうべつ,石狩郡当別町,http://www.hokkaido-michinoeki.jp/michinoeki/13542/
北海道,石狩「あいろーど厚田」,石狩市,http://www.hokkaido-michinoeki.jp/michinoeki/14938/
北海道,なないろ・ななえ,亀田郡七飯町,http://www.hokkaido-michinoeki.jp/michinoeki/14941/
北海道,びえい「白金ビルケ」,上川郡美瑛町,http://www.hokkaido-michinoeki.jp/michinoeki/16028/
北海道,北オホーツクはまとんべつ,枝幸郡浜頓別町,http://www.hokkaido-michinoeki.jp/michinoeki/19522/
北海道,あびら D51ステーション,勇払郡安平町,http://www.hokkaido-michinoeki.jp/michinoeki/19505/
北海道,遠軽 森のオホーツク,紋別郡遠軽町,http://www.hokkaido-michinoeki.jp/michinoeki/22139/
北海道,るもい,留萌市,http://www.hokkaido-michinoeki.jp/michinoeki/23225/
北海道,かみしほろ,河東郡上士幌町,http://www.hokkaido-michinoeki.jp/michinoeki/23227/
北海道,ガーデンスパ十勝川温泉,河東郡音更町,http://www.hokkaido-michinoeki.jp/michinoeki/26870/
北海道,羊のまち 侍・しべつ,士別市,https://hokkaido-michinoeki.jp/michinoeki/33477/
北海道,２７５つきがた,樺戸郡月形町,https://hokkaido-michinoeki.jp/michinoeki/53300/
北海道,ふるびらたらこミュージアム,古平郡古平町,https://hokkaido-michinoeki.jp/michinoeki/55776/
青森県,しちのへ,上北郡七戸町,https://www.michi-no-eki.jp/stations/views/18900
青森県,はしかみ,三戸郡階上町,https://www.michi-no-eki.jp/stations/views/18901
青森県,虹の湖,黒石市,https://www.michi-no-eki.jp/stations/views/18902
青森県,わきのさわ,むつ市,https://www.michi-no-eki.jp/stations/views/18903
青森県,かわうち湖,むつ市,https://www.michi-no-eki.jp/stations/views/18904
青森県,しんごう,三戸郡新郷村,https://www.michi-no-eki.jp/stations/views/18905
青森県,ひろさき,弘前市,https://www.michi-no-eki.jp/stations/views/18906
青森県,奥入瀬,十和田市,https://www.michi-no-eki.jp/stations/views/18907
青森県,さんのへ,三戸郡三戸町,https://www.michi-no-eki.jp/stations/views/18908
青森県,なみおか,青森市,https://www.michi-no-eki.jp/stations/views/18909
青森県,十三湖高原,五所川原市,https://www.michi-no-eki.jp/stations/views/18910
青森県,いまべつ,東津軽郡今別町,https://www.michi-no-eki.jp/stations/views/18911
青森県,なんごう,八戸市,https://www.michi-no-eki.jp/stations/views/18912
青森県,もりた,つがる市,https://www.michi-no-eki.jp/stations/views/18913
青森県,浅虫温泉,青森市,https://www.michi-no-eki.jp/stations/views/18914
青森県,いかりがせき,平川市,https://www.michi-no-eki.jp/stations/views/18915
青森県,いなかだて,南津軽郡田舎館村,https://www.michi-no-eki.jp/stations/views/18916
青森県,よこはま,上北郡横浜町,https://www.michi-no-eki.jp/stations/views/18917
青森県,みんまや,東津軽郡外ヶ浜町,https://www.michi-no-eki.jp/stations/views/18918
青森県,こどまり,北津軽郡中泊町,https://www.michi-no-eki.jp/stations/views/18919
青森県,みさわ,三沢市,https://www.michi-no-eki.jp/stations/views/18920
青森県,とわだ,十和田市,https://www.michi-no-eki.jp/stations/views/18921
青森県,つるた,北津軽郡鶴田町,https://www.michi-no-eki.jp/stations/views/18922
青森県,ふかうら,西津軽郡深浦町,https://www.michi-no-eki.jp/stations/views/18923
青森県,おがわら湖,上北郡東北町,https://www.michi-no-eki.jp/stations/views/18924
青森県,たいらだて,東津軽郡外ヶ浜町,https://www.michi-no-eki.jp/stations/views/18925
青森県,ろくのへ,上北郡六戸町,https://www.michi-no-eki.jp/stations/views/18926
青森県,津軽白神,中津軽郡西目屋村,https://www.michi-no-eki.jp/stations/views/19899
岩手県,石鳥谷,花巻市,https://www.michi-no-eki.jp/stations/views/18927
岩手県,高田松原,陸前高田市,https://www.michi-no-eki.jp/stations/views/18928
岩手県,区界高原,宮古市,https://www.michi-no-eki.jp/stations/views/18929
岩手県,おおの,九戸郡洋野町,https://www.michi-no-eki.jp/stations/views/18930
岩手県,種山ヶ原,気仙郡住田町,https://www.michi-no-eki.jp/stations/views/18931
岩手県,いわいずみ,下閉伊郡岩泉町,https://www.michi-no-eki.jp/stations/views/18932
岩手県,のだ,九戸郡野田村,https://www.michi-no-eki.jp/stations/views/18933
岩手県,たろう,宮古市,https://www.michi-no-eki.jp/stations/views/18934
岩手県,たのはた,下閉伊郡田野畑村,https://www.michi-no-eki.jp/stations/views/18935
岩手県,みずさわ,奥州市,https://www.michi-no-eki.jp/stations/views/18936
岩手県,にしね,八幡平市,https://www.michi-no-eki.jp/stations/views/18937
岩手県,白樺の里やまがた,久慈市,https://www.michi-no-eki.jp/stations/views/18938
岩手県,みやもり,遠野市,https://www.michi-no-eki.jp/stations/views/18939
岩手県,紫波,紫波郡紫波町,https://www.michi-no-eki.jp/stations/views/18940
岩手県,はやちね,花巻市,https://www.michi-no-eki.jp/stations/views/18941
岩手県,やまだ,下閉伊郡山田町,https://www.michi-no-eki.jp/stations/views/18942
岩手県,遠野風の丘,遠野市,https://www.michi-no-eki.jp/stations/views/18943
岩手県,さんりく,大船渡市,https://www.michi-no-eki.jp/stations/views/18944
岩手県,錦秋湖,和賀郡西和賀町,https://www.michi-no-eki.jp/stations/views/18945
岩手県,くずまき高原,岩手郡葛巻町,https://www.michi-no-eki.jp/stations/views/18946
岩手県,石神の丘,岩手郡岩手町,https://www.michi-no-eki.jp/stations/views/18947
岩手県,雫石あねっこ,岩手郡雫石町,https://www.michi-no-eki.jp/stations/views/18948
岩手県,とうわ,花巻市,https://www.michi-no-eki.jp/stations/views/18949
岩手県,厳美渓,一関市,https://www.michi-no-eki.jp/stations/views/18950
岩手県,おりつめ,九戸郡九戸村,https://www.michi-no-eki.jp/stations/views/18951
岩手県,かわさき,一関市,https://www.michi-no-eki.jp/stations/views/18952
岩手県,やまびこ館,宮古市,https://www.michi-no-eki.jp/stations/views/18953
岩手県,みやこ,宮古市,https://www.michi-no-eki.jp/stations/views/18954
岩手県,三田貝分校,下閉伊郡岩泉町,https://www.michi-no-eki.jp/stations/views/18955
岩手県,くじ,久慈市,https://www.michi-no-eki.jp/stations/views/18956
岩手県,釜石仙人峠,釜石市,https://www.michi-no-eki.jp/stations/views/19822
岩手県,平泉,西磐井郡平泉町,https://www.michi-no-eki.jp/stations/views/19876
岩手県,むろね,一関市,https://www.michi-no-eki.jp/stations/views/19900
岩手県,はなまき西南,花巻市,https://www.michi-no-eki.jp/stations/views/19944
岩手県,青の国ふだい,下閉伊郡普代村,https://www.michi-no-eki.jp/stations/views/19963
岩手県,いわて北三陸,久慈市,https://www.michi-no-eki.jp/stations/views/21974
岩手県,だいとう,一関市,https://www.michi-no-eki.jp/stations/views/22682
岩手県,もりおか渋民,盛岡市,https://www.michi-no-eki.jp/stations/views/22683
岩手県,ふなこし,下閉伊郡山田町,https://www.michi-no-eki.jp/stations/views/22684
宮城県,七ヶ宿,刈田郡七ヶ宿町,https://www.michi-no-eki.jp/stations/views/18957
宮城県,津山,登米市,https://www.michi-no-eki.jp/stations/views/18958
宮城県,三本木,大崎市,https://www.michi-no-eki.jp/stations/views/18959
宮城県,路田里はなやま,栗原市,https://www.michi-no-eki.jp/stations/views/18960
宮城県,大谷海岸,気仙沼市,https://www.michi-no-eki.jp/stations/views/18961
宮城県,おおさと,黒川郡大郷町,https://www.michi-no-eki.jp/stations/views/18962
宮城県,米山,登米市,https://www.michi-no-eki.jp/stations/views/18963
宮城県,あ・ら・伊達な道の駅,大崎市,https://www.michi-no-eki.jp/stations/views/18964
宮城県,林林館,登米市,https://www.michi-no-eki.jp/stations/views/18965
宮城県,上品の郷,石巻市,https://www.michi-no-eki.jp/stations/views/18966
宮城県,みなみかた,登米市,https://www.michi-no-eki.jp/stations/views/18967
宮城県,村田,柴田郡村田町,https://www.michi-no-eki.jp/stations/views/18968
宮城県,三滝堂,登米市,https://www.michi-no-eki.jp/stations/views/19842
宮城県,おおさき,大崎市,https://www.michi-no-eki.jp/stations/views/19935
宮城県,かくだ,角田市,https://www.michi-no-eki.jp/stations/views/19929
宮城県,おながわ,牡鹿郡女川町,https://www.michi-no-eki.jp/stations/views/19965
宮城県,さんさん南三陸,本吉郡南三陸町,https://www.michi-no-eki.jp/stations/views/19966
宮城県,硯上の里おがつ,石巻市,https://www.michi-no-eki.jp/stations/views/19964
宮城県,東松島,東松島市,https://www.michi-no-eki.jp/stations/views/22523
秋田県,たかのす,北秋田市,https://www.michi-no-eki.jp/stations/views/18969
秋田県,ふたつい,能代市,https://www.michi-no-eki.jp/stations/views/18970
秋田県,にしめ,由利本荘市,https://www.michi-no-eki.jp/stations/views/18971
秋田県,やたて峠,大館市,https://www.michi-no-eki.jp/stations/views/18972
秋田県,はちもり,山本郡八峰町,https://www.michi-no-eki.jp/stations/views/18973
秋田県,かづの,鹿角市,https://www.michi-no-eki.jp/stations/views/18974
秋田県,かみおか,大仙市,https://www.michi-no-eki.jp/stations/views/18975
秋田県,ことおか,山本郡三種町,https://www.michi-no-eki.jp/stations/views/18976
秋田県,東由利,由利本荘市,https://www.michi-no-eki.jp/stations/views/18977
秋田県,かみこあに,北秋田郡上小阿仁村,https://www.michi-no-eki.jp/stations/views/18978
秋田県,象潟,にかほ市,https://www.michi-no-eki.jp/stations/views/18979
秋田県,なかせん,大仙市,https://www.michi-no-eki.jp/stations/views/18980
秋田県,おがち,湯沢市,https://www.michi-no-eki.jp/stations/views/18981
秋田県,てんのう,潟上市,https://www.michi-no-eki.jp/stations/views/18982
秋田県,岩城,由利本荘市,https://www.michi-no-eki.jp/stations/views/18983
秋田県,しょうわ,潟上市,https://www.michi-no-eki.jp/stations/views/18984
秋田県,みねはま,山本郡八峰町,https://www.michi-no-eki.jp/stations/views/18985
秋田県,さんない,横手市,https://www.michi-no-eki.jp/stations/views/18986
秋田県,おおうち,由利本荘市,https://www.michi-no-eki.jp/stations/views/18987
秋田県,あに,北秋田市,https://www.michi-no-eki.jp/stations/views/18988
秋田県,ひない,大館市,https://www.michi-no-eki.jp/stations/views/18989
秋田県,五城目,南秋田郡五城目町,https://www.michi-no-eki.jp/stations/views/18990
秋田県,清水の里・鳥海郷,由利本荘市,https://www.michi-no-eki.jp/stations/views/18991
秋田県,美郷,仙北郡美郷町,https://www.michi-no-eki.jp/stations/views/18992
秋田県,協和,大仙市,https://www.michi-no-eki.jp/stations/views/18993
秋田県,十文字,横手市,https://www.michi-no-eki.jp/stations/views/18994
秋田県,おおがた,南秋田郡大潟村,https://www.michi-no-eki.jp/stations/views/18995
秋田県,あきた港,秋田市,https://www.michi-no-eki.jp/stations/views/18996
秋田県,こさか七滝,鹿角郡小坂町,https://www.michi-no-eki.jp/stations/views/18997
秋田県,大館能代空港,北秋田市,https://www.michi-no-eki.jp/stations/views/18998
秋田県,うご,雄勝郡羽後町,https://www.michi-no-eki.jp/stations/views/19860
秋田県,おおゆ,鹿角市,https://www.michi-no-eki.jp/stations/views/19901
秋田県,おが,男鹿市,https://www.michi-no-eki.jp/stations/views/19915
秋田県,十和田湖,鹿角郡小坂町,https://www.michi-no-eki.jp/stations/views/22370
山形県,月山,鶴岡市,https://www.michi-no-eki.jp/stations/views/18999
山形県,河北,西村山郡河北町,https://www.michi-no-eki.jp/stations/views/19000
山形県,寒河江,寒河江市,https://www.michi-no-eki.jp/stations/views/19001
山形県,あつみ,鶴岡市,https://www.michi-no-eki.jp/stations/views/19002
山形県,にしかわ,西村山郡西川町,https://www.michi-no-eki.jp/stations/views/19003
山形県,いいで,西置賜郡飯豊町,https://www.michi-no-eki.jp/stations/views/19004
山形県,むらやま,村山市,https://www.michi-no-eki.jp/stations/views/19005
山形県,とざわ,最上郡戸沢村,https://www.michi-no-eki.jp/stations/views/19006
山形県,鳥海,飽海郡遊佐町,https://www.michi-no-eki.jp/stations/views/19007
山形県,田沢,米沢市,https://www.michi-no-eki.jp/stations/views/19008
山形県,白い森おぐに,西置賜郡小国町,https://www.michi-no-eki.jp/stations/views/19009
山形県,おおえ,西村山郡大江町,https://www.michi-no-eki.jp/stations/views/19010
山形県,庄内みかわ,東田川郡三川町,https://www.michi-no-eki.jp/stations/views/19011
山形県,たかはた,東置賜郡高畠町,https://www.michi-no-eki.jp/stations/views/19012
山形県,天童温泉,天童市,https://www.michi-no-eki.jp/stations/views/19013
山形県,尾花沢,尾花沢市,https://www.michi-no-eki.jp/stations/views/19014
山形県,白鷹ヤナ公園,西置賜郡白鷹町,https://www.michi-no-eki.jp/stations/views/19015
山形県,あさひまち,西村山郡朝日町,https://www.michi-no-eki.jp/stations/views/19823
山形県,しょうない,東田川郡庄内町,https://www.michi-no-eki.jp/stations/views/19861
山形県,川のみなと長井,長井市,https://www.michi-no-eki.jp/stations/views/19878
山形県,米沢,米沢市,https://www.michi-no-eki.jp/stations/views/19902
山形県,やまがた蔵王,山形市,https://www.michi-no-eki.jp/stations/views/22266
山形県,もがみ,最上町,https://www.michi-no-eki.jp/stations/views/22267
山形県,新庄エコロジーガーデン原蚕の杜,新庄市,https://www.michi-no-eki.jp/stations/views/22685
福島県,つちゆ,福島市,https://www.michi-no-eki.jp/stations/views/19016
福島県,川俣,伊達郡川俣町,https://www.michi-no-eki.jp/stations/views/19017
福島県,たじま,南会津郡南会津町,https://www.michi-no-eki.jp/stations/views/19018
福島県,安達,二本松市,https://www.michi-no-eki.jp/stations/views/19019
福島県,喜多の郷,喜多方市,https://www.michi-no-eki.jp/stations/views/19020
福島県,裏磐梯,耶麻郡北塩原村,https://www.michi-no-eki.jp/stations/views/19021
福島県,ならは,双葉郡楢葉町,https://www.michi-no-eki.jp/stations/views/19022
福島県,そうま,相馬市,https://www.michi-no-eki.jp/stations/views/19023
福島県,はなわ,東白川郡塙町,https://www.michi-no-eki.jp/stations/views/19024
福島県,会津柳津,河沼郡柳津町,https://www.michi-no-eki.jp/stations/views/19025
福島県,ふくしま東和,二本松市,https://www.michi-no-eki.jp/stations/views/19026
福島県,にしあいづ,耶麻郡西会津町,https://www.michi-no-eki.jp/stations/views/19027
福島県,尾瀬街道みしま宿,大沼郡三島町,https://www.michi-no-eki.jp/stations/views/19028
福島県,たまかわ,石川郡玉川村,https://www.michi-no-eki.jp/stations/views/19029
福島県,羽鳥湖高原,岩瀬郡天栄村,https://www.michi-no-eki.jp/stations/views/19030
福島県,南相馬,南相馬市,https://www.michi-no-eki.jp/stations/views/19031
福島県,しもごう,南会津郡下郷町,https://www.michi-no-eki.jp/stations/views/19032
福島県,ひらた,石川郡平田村,https://www.michi-no-eki.jp/stations/views/19033
福島県,よつくら港,いわき市,https://www.michi-no-eki.jp/stations/views/19034
福島県,ばんだい,耶麻郡磐梯町,https://www.michi-no-eki.jp/stations/views/19035
福島県,ふるどの,石川郡古殿町,https://www.michi-no-eki.jp/stations/views/19036
福島県,番屋,南会津郡南会津町,https://www.michi-no-eki.jp/stations/views/19037
福島県,季の里天栄,岩瀬郡天栄村,https://www.michi-no-eki.jp/stations/views/19038
福島県,きらら２８９,南会津郡南会津町,https://www.michi-no-eki.jp/stations/views/19039
福島県,奥会津かねやま,大沼郡金山町,https://www.michi-no-eki.jp/stations/views/19040
福島県,さくらの郷,二本松市,https://www.michi-no-eki.jp/stations/views/19041
福島県,あいづ　湯川・会津坂下,河沼郡湯川村,https://www.michi-no-eki.jp/stations/views/19042
福島県,からむし織の里しょうわ,大沼郡昭和村,https://www.michi-no-eki.jp/stations/views/19043
福島県,猪苗代,耶麻郡猪苗代町,https://www.michi-no-eki.jp/stations/views/19862
福島県,国見　あつかしの郷,伊達郡国見町,https://www.michi-no-eki.jp/stations/views/19877
福島県,いいたて村の道の駅までい館,相馬郡飯舘村,https://www.michi-no-eki.jp/stations/views/19890
福島県,尾瀬檜枝岐,南会津郡檜枝岐村,https://www.michi-no-eki.jp/stations/views/19891
福島県,伊達の郷りょうぜん,伊達市,https://www.michi-no-eki.jp/stations/views/19903
福島県,なみえ,双葉郡浪江町,https://www.michi-no-eki.jp/stations/views/19945
福島県,ふくしま,福島市,https://www.michi-no-eki.jp/stations/views/19971
福島県,いわき・ら・ら・ミュウ,いわき市,https://www.michi-no-eki.jp/stations/views/22686
